Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Updated Month,Updated Year
LIFESTYLE,5.0,1,3.2,50,Free,0.0,Everyone,7,2018
FAMILY,5.0,13,2.1,100,Free,0.0,Everyone,7,2018
BUSINESS,4.3,1,30.0,50,Free,0.0,Everyone,2,2018
PERSONALIZATION,4.3,1,14.0,50,Paid,4.85,Everyone,9,2013
TOOLS,4.3,4,12.0,100,Free,0.0,Everyone,8,2016
TOOLS,4.3,534,3.0,100000,Free,0.0,Everyone,6,2018
PHOTOGRAPHY,4.3,20,4.8,1000,Free,0.0,Everyone,1,2017
PERSONALIZATION,4.5,248,2.8,10000,Free,0.0,Mature 17+,5,2016
FOOD_AND_DRINK,4.5,41,4.0,500,Free,0.0,Teen,7,2018
TOOLS,5.0,6,11.0,100,Free,0.0,Everyone,8,2015
SOCIAL,3.8,5793284,13.0,100000000,Free,0.0,Mature 17+,8,2018
FAMILY,4.4,634,1.8,100000,Free,0.0,Everyone,9,2017
LIFESTYLE,5.0,19,3.1,1000,Free,0.0,Everyone,12,2017
FAMILY,4.7,39,20.0,1000,Free,0.0,Everyone,1,2016
PRODUCTIVITY,4.3,0,33.0,10,Free,0.0,Everyone,6,2018
SOCIAL,4.7,549,17.0,10000,Free,0.0,Teen,6,2016
HEALTH_AND_FITNESS,2.2,4,28.0,1000,Free,0.0,Everyone,2,2018
SOCIAL,4.6,308,0.454,10000,Free,0.0,Everyone,6,2015
LIFESTYLE,4.6,9,3.1,1000,Free,0.0,Everyone,12,2017
LIFESTYLE,4.7,29,3.2,1000,Free,0.0,Everyone,7,2018
VIDEO_PLAYERS,4.6,277,6.8,10000,Free,0.0,Everyone,7,2016
FAMILY,4.4,30,99.0,5000,Free,0.0,Everyone,3,2018
FAMILY,3.8,125,17.0,10000,Free,0.0,Everyone,2,2017
FAMILY,3.6,445,12.0,50000,Free,0.0,Everyone,3,2015
LIFESTYLE,4.9,301,25.0,10000,Free,0.0,Everyone,7,2018
FAMILY,4.8,160,13.0,10000,Free,0.0,Everyone,3,2017
BUSINESS,4.3,0,2.1,5,Paid,0.99,Everyone,12,2017
FAMILY,4.4,150,5.9,10000,Free,0.0,Everyone,6,2018
BUSINESS,5.0,8,3.7,100,Free,0.0,Everyone,6,2018
FAMILY,4.8,100,4.5,5000,Free,0.0,Everyone,8,2018
FINANCE,4.3,1,4.1,100,Free,0.0,Everyone,2,2016
EVENTS,4.3,1,11.0,100,Free,0.0,Everyone,6,2018
FAMILY,4.6,106,3.9,10000,Free,0.0,Everyone,11,2016
LIFESTYLE,5.0,10,3.0,1000,Free,0.0,Everyone,1,2018
FAMILY,4.6,222,1.4,10000,Free,0.0,Everyone,2,2016
FINANCE,5.0,4,11.0,50,Free,0.0,Everyone,5,2018
COMMUNICATION,4.3,0,12.0,5,Free,0.0,Everyone,8,2017
LIFESTYLE,4.0,4160,30.0,500000,Free,0.0,Everyone,7,2018
FAMILY,4.3,616,25.0,10000,Free,0.0,Teen,6,2018
GAME,4.5,415,52.0,10000,Free,0.0,Mature 17+,7,2018
FAMILY,4.0,2614,6.3,100000,Free,0.0,Mature 17+,4,2015
FAMILY,3.2,304,4.7,10000,Free,0.0,Teen,2,2018
FAMILY,4.6,2683,25.0,10000,Free,0.0,Mature 17+,6,2018
FAMILY,4.2,3379,62.0,100000,Free,0.0,Mature 17+,3,2017
COMICS,4.8,33783,6.4,1000000,Free,0.0,Teen,7,2018
COMICS,3.0,28447,15.0,1000000,Free,0.0,Teen,7,2018
GAME,4.3,125,70.0,5000,Free,0.0,Teen,7,2016
MAPS_AND_NAVIGATION,3.9,230,12.0,10000,Free,0.0,Everyone,7,2018
COMICS,3.2,1462,7.1,100000,Free,0.0,Mature 17+,5,2018
FAMILY,3.9,8419,47.0,100000,Free,0.0,Teen,8,2018
FAMILY,4.8,4,23.0,10,Paid,14.99,Teen,1,2018
COMICS,3.5,4205,10.0,100000,Free,0.0,Teen,7,2018
GAME,4.4,1563,40.0,50000,Free,0.0,Teen,6,2017
GAME,4.1,355,53.0,10000,Free,0.0,Teen,7,2018
FAMILY,4.2,1901,8.2,100000,Free,0.0,Mature 17+,7,2016
FAMILY,4.7,6073,8.5,100000,Free,0.0,Mature 17+,2,2018
TOOLS,4.0,9,33.0,1000,Free,0.0,Everyone,5,2018
COMICS,4.4,190,34.0,10000,Free,0.0,Everyone,11,2017
FAMILY,4.2,45,23.0,1000,Free,0.0,Teen,1,2018
SHOPPING,5.0,21,2.5,100,Free,0.0,Everyone,10,2017
PHOTOGRAPHY,3.5,52,1.8,10000,Free,0.0,Everyone,8,2016
COMICS,3.8,7326,13.0,500000,Free,0.0,Adults only 18+,8,2018
PHOTOGRAPHY,4.3,4,1.4,100,Paid,3.99,Everyone,8,2016
FAMILY,4.5,1318,24.0,50000,Free,0.0,Teen,3,2018
TRAVEL_AND_LOCAL,4.1,98,2.0,5000,Free,0.0,Everyone,7,2018
TOOLS,4.3,1,0.421,50,Paid,1.99,Everyone,7,2014
TOOLS,4.3,15,1.2,100,Paid,3.99,Everyone,6,2014
BUSINESS,4.3,0,11.0,10,Free,0.0,Everyone,7,2018
FAMILY,4.3,855,7.0,10000,Free,0.0,Teen,2,2016
PERSONALIZATION,4.4,18,2.1,500,Paid,2.0,Everyone,7,2013
PHOTOGRAPHY,4.3,4,16.0,100,Free,0.0,Everyone,6,2017
WEATHER,4.3,15,10.0,1000,Free,0.0,Everyone,2,2017
MEDICAL,4.3,1,28.0,100,Free,0.0,Everyone,6,2017
FINANCE,4.3,3,5.5,100,Free,0.0,Everyone,7,2018
HEALTH_AND_FITNESS,4.3,0,41.0,5,Free,0.0,Everyone,8,2017
PERSONALIZATION,4.0,289,2.7,10000,Free,0.0,Everyone,5,2013
FINANCE,4.3,23,93.0,1000,Free,0.0,Everyone,8,2018
GAME,4.0,267,40.0,10000,Paid,1.99,Everyone,2,2017
MAPS_AND_NAVIGATION,4.9,124,3.4,1000,Free,0.0,Everyone,3,2018
GAME,4.7,21,9.0,100,Free,0.0,Everyone,6,2017
COMMUNICATION,4.3,0,4.3,50,Free,0.0,Everyone,4,2018
GAME,4.3,3,2.9,10,Free,0.0,Everyone,4,2016
FINANCE,4.3,2,6.9,10,Free,0.0,Everyone,5,2018
TOOLS,4.3,33,1.0,500,Paid,3.99,Everyone,2,2015
PERSONALIZATION,4.2,279,1.1,10000,Free,0.0,Everyone,5,2013
GAME,4.1,496,39.0,100000,Free,0.0,Teen,1,2017
COMMUNICATION,4.3,12843436,13.0,100000000,Free,0.0,Everyone,8,2018
FOOD_AND_DRINK,4.7,51543,13.0,1000000,Free,0.0,Everyone,8,2018
LIFESTYLE,3.2,320,31.0,50000,Free,0.0,Everyone,12,2017
SPORTS,3.9,9765,14.0,1000000,Free,0.0,Everyone,5,2017
FINANCE,4.2,798,29.0,50000,Free,0.0,Everyone,1,2018
TOOLS,4.1,783,4.2,100000,Free,0.0,Everyone,8,2016
BUSINESS,4.9,13,5.3,100,Free,0.0,Everyone,7,2018
FAMILY,4.3,1,1.7,100,Free,0.0,Everyone,9,2016
SPORTS,3.7,84,6.3,1000,Paid,2.99,Everyone,4,2018
FINANCE,3.5,196,27.0,10000,Free,0.0,Everyone,8,2017
TOOLS,4.9,83,3.1,500,Paid,3.99,Everyone,6,2018
SOCIAL,4.3,1,13.0,100,Free,0.0,Teen,6,2018
COMMUNICATION,3.3,78,2.5,10000,Free,0.0,Everyone,3,2018
BOOKS_AND_REFERENCE,4.9,659,5.0,10000,Free,0.0,Everyone,8,2017
SPORTS,3.4,1520,6.3,50000,Free,0.0,Everyone,4,2018
BOOKS_AND_REFERENCE,4.3,2,7.8,100,Free,0.0,Everyone,7,2017
SPORTS,4.5,2710,4.8,100000,Free,0.0,Everyone,11,2017
BOOKS_AND_REFERENCE,4.3,28,13.0,1000,Free,0.0,Everyone,10,2016
FAMILY,5.0,6,9.2,1000,Free,0.0,Everyone,1,2018
AUTO_AND_VEHICLES,3.5,2,34.0,100,Free,0.0,Everyone,6,2018
TOOLS,4.3,6,47.0,1000,Free,0.0,Everyone,5,2017
SOCIAL,4.3,0,8.1,10,Free,0.0,Teen,11,2016
HEALTH_AND_FITNESS,4.4,622,2.5,10000,Free,0.0,Everyone,5,2018
SHOPPING,3.7,192,36.0,100000,Free,0.0,Everyone,8,2018
SHOPPING,4.3,0,10.0,5,Free,0.0,Everyone,10,2017
FINANCE,4.8,6,6.2,500,Free,0.0,Everyone,8,2018
MEDICAL,4.3,3,10.0,100,Free,0.0,Everyone,4,2018
SPORTS,4.3,1879,4.4,100000,Free,0.0,Everyone,2,2017
HEALTH_AND_FITNESS,4.9,42,18.0,1000,Free,0.0,Everyone,6,2018
SHOPPING,4.3,1,16.0,500,Free,0.0,Everyone,3,2018
FOOD_AND_DRINK,4.3,0,13.0,1,Free,0.0,Everyone,8,2018
FINANCE,4.3,6,9.9,500,Free,0.0,Everyone,10,2016
PRODUCTIVITY,4.3,2,22.0,10,Free,0.0,Everyone,5,2018
SPORTS,4.3,7,1.9,500,Free,0.0,Everyone,12,2017
FAMILY,4.3,0,26.0,10,Free,0.0,Everyone,8,2017
HEALTH_AND_FITNESS,5.0,3,9.3,100,Free,0.0,Everyone,10,2017
COMMUNICATION,4.3,8827,13.0,1000000,Free,0.0,Everyone,5,2018
PARENTING,4.3,11760,13.0,1000000,Free,0.0,Everyone,6,2018
FAMILY,4.3,2,28.0,1000,Free,0.0,Everyone,12,2016
PRODUCTIVITY,4.3,7,10.0,50,Free,0.0,Everyone,7,2018
SPORTS,4.4,328,11.0,10000,Free,0.0,Everyone,7,2018
MEDICAL,1.0,1,2.3,100,Free,0.0,Everyone,12,2016
SPORTS,4.5,117,4.4,1000,Paid,0.99,Everyone,2,2017
BOOKS_AND_REFERENCE,4.3,0,8.0,100,Free,0.0,Everyone,7,2017
PRODUCTIVITY,4.0,2,10.0,10,Free,0.0,Everyone,7,2018
TOOLS,5.0,1,3.7,10,Free,0.0,Everyone,7,2018
GAME,4.9,59,21.0,500,Free,0.0,Everyone,6,2018
SPORTS,4.7,163,4.6,1000,Paid,0.99,Everyone,10,2017
BOOKS_AND_REFERENCE,4.5,155466,13.0,10000000,Free,0.0,Teen,4,2018
FINANCE,3.9,8185,45.0,500000,Free,0.0,Everyone,7,2018
FAMILY,4.3,53,4.2,5000,Free,0.0,Everyone,1,2018
SHOPPING,3.2,661,7.6,100000,Free,0.0,Everyone,3,2018
BOOKS_AND_REFERENCE,3.5,2539,8.6,500000,Free,0.0,Everyone,7,2018
LIFESTYLE,4.3,0,15.0,100,Free,0.0,Everyone,6,2018
FINANCE,3.7,913,0.07,100000,Free,0.0,Everyone,7,2012
BUSINESS,3.0,597,17.0,100000,Free,0.0,Everyone,7,2018
LIBRARIES_AND_DEMO,4.2,78,0.812,10000,Free,0.0,Everyone,2,2017
BEAUTY,4.0,2,13.0,100,Free,0.0,Everyone,3,2018
LIBRARIES_AND_DEMO,4.1,142,0.442,10000,Free,0.0,Everyone,2,2017
TOOLS,4.3,11,2.0,10,Paid,0.99,Everyone,3,2015
BOOKS_AND_REFERENCE,4.7,19090,13.0,500000,Free,0.0,Everyone,4,2018
LIBRARIES_AND_DEMO,4.0,45,0.842,5000,Free,0.0,Everyone,2,2017
FINANCE,3.1,72,2.4,10000,Free,0.0,Everyone,2,2018
LIBRARIES_AND_DEMO,4.4,34,0.417,1000,Free,0.0,Everyone,2,2017
SPORTS,3.2,4,5.6,100,Free,0.0,Everyone,5,2018
LIBRARIES_AND_DEMO,3.9,71,0.412,10000,Free,0.0,Everyone,2,2017
LIBRARIES_AND_DEMO,4.2,86,0.459,10000,Free,0.0,Everyone,2,2017
BOOKS_AND_REFERENCE,4.7,146,34.0,5000,Free,0.0,Everyone,4,2018
LIBRARIES_AND_DEMO,4.0,24,0.478,1000,Free,0.0,Everyone,2,2017
BUSINESS,4.3,2,10.0,100,Free,0.0,Teen,9,2017
PRODUCTIVITY,4.3,0,6.2,10,Free,0.0,Everyone,12,2017
LIBRARIES_AND_DEMO,4.0,45,0.335,5000,Free,0.0,Everyone,2,2017
NEWS_AND_MAGAZINES,3.7,533,3.8,50000,Free,0.0,Everyone,8,2018
LIBRARIES_AND_DEMO,4.1,120,0.782,10000,Free,0.0,Everyone,2,2017
LIBRARIES_AND_DEMO,4.4,30,0.721,5000,Free,0.0,Everyone,2,2017
LIBRARIES_AND_DEMO,4.0,50,0.43,5000,Free,0.0,Everyone,2,2017
LIBRARIES_AND_DEMO,3.9,131,0.429,10000,Free,0.0,Everyone,2,2017
LIBRARIES_AND_DEMO,3.6,7,0.192,1000,Free,0.0,Everyone,2,2017
LIBRARIES_AND_DEMO,4.3,21,0.2,5000,Free,0.0,Everyone,2,2017
COMMUNICATION,4.3,23,13.0,1000,Free,0.0,Everyone,11,2017
PRODUCTIVITY,4.6,27,2.5,1000,Free,0.0,Everyone,6,2017
BUSINESS,4.3,0,8.9,50,Free,0.0,Everyone,10,2017
LIBRARIES_AND_DEMO,4.4,63,0.417,5000,Free,0.0,Everyone,2,2017
FAMILY,1.9,250,13.0,50000,Free,0.0,Everyone,7,2018
LIBRARIES_AND_DEMO,4.3,15,0.46,1000,Free,0.0,Everyone,2,2017
GAME,4.5,514,5.9,5000,Paid,6.99,Teen,6,2018
LIBRARIES_AND_DEMO,4.1,66,0.728,10000,Free,0.0,Everyone,2,2017
LIBRARIES_AND_DEMO,3.8,18,0.496,1000,Free,0.0,Everyone,2,2017
LIBRARIES_AND_DEMO,4.1,174,0.816,10000,Free,0.0,Everyone,2,2017
GAME,4.6,144,6.3,1000,Paid,6.99,Everyone,5,2018
LIBRARIES_AND_DEMO,3.7,83,0.414,10000,Free,0.0,Everyone,2,2017
LIBRARIES_AND_DEMO,3.9,53,0.334,10000,Free,0.0,Everyone,2,2017
LIBRARIES_AND_DEMO,4.4,50,0.506,5000,Free,0.0,Everyone,2,2017
TOOLS,4.3,83,2.0,1000,Free,0.0,Everyone,3,2015
LIFESTYLE,4.5,31,2.3,1000,Free,0.0,Everyone,4,2018
PRODUCTIVITY,4.3,2,34.0,50,Free,0.0,Everyone,12,2017
PRODUCTIVITY,4.3,0,7.5,10,Free,0.0,Everyone,11,2017
SOCIAL,4.3,3781467,13.0,100000000,Free,0.0,Mature 17+,8,2018
GAME,4.4,33661,60.0,100000,Paid,2.99,Everyone,8,2018
GAME,3.5,46801,60.0,1000000,Free,0.0,Everyone,8,2018
FAMILY,4.3,41,7.9,1000,Paid,2.99,Everyone,5,2018
FAMILY,4.5,65,24.0,10000,Free,0.0,Everyone,7,2018
FAMILY,4.5,5591653,95.0,50000000,Free,0.0,Everyone 10+,7,2018
GAME,4.4,1432447,59.0,50000000,Free,0.0,Everyone,11,2017
FAMILY,4.2,13,23.0,1000,Paid,2.49,Everyone,12,2017
GAME,4.3,1167143,12.0,100000000,Free,0.0,Everyone,9,2017
GAME,4.3,1,11.0,100,Paid,1.99,Teen,8,2013
FINANCE,3.6,73,14.0,10000,Free,0.0,Everyone,10,2016
FAMILY,4.0,3,2.2,500,Free,0.0,Teen,7,2018
GAME,3.8,488,30.0,100000,Free,0.0,Teen,6,2016
FAMILY,4.3,2,8.5,10,Paid,46.99,Everyone,11,2016
FAMILY,4.3,3,19.0,1000,Paid,0.99,Everyone,12,2017
GAME,4.4,125578,17.0,5000000,Free,0.0,Everyone,7,2015
FAMILY,3.8,87734,32.0,10000000,Free,0.0,Teen,7,2018
GAME,3.9,164,33.0,10000,Free,0.0,Teen,9,2013
GAME,4.1,14283,4.2,1000000,Free,0.0,Teen,10,2017
FAMILY,4.3,6,33.0,1000,Paid,2.49,Everyone,12,2017
SOCIAL,3.5,20675,96.0,1000000,Free,0.0,Teen,8,2018
LIBRARIES_AND_DEMO,4.3,4,4.7,100,Paid,0.99,Everyone,8,2016
SOCIAL,4.3,51569,26.0,1000000,Free,0.0,Teen,7,2018
LIFESTYLE,4.3,11,23.0,1000,Free,0.0,Everyone,4,2017
FAMILY,4.7,10,30.0,1000,Paid,2.99,Everyone,12,2017
GAME,4.5,38297,6.4,10000000,Free,0.0,Everyone,7,2018
FAMILY,3.8,159398,28.0,5000000,Free,0.0,Teen,5,2018
GAME,4.5,776730,49.0,10000000,Free,0.0,Everyone 10+,7,2018
GAME,4.2,152,16.0,10000,Free,0.0,Teen,7,2018
FAMILY,4.3,70903,51.0,5000000,Free,0.0,Everyone,5,2018
EVENTS,4.1,110,2.6,5000,Free,0.0,Teen,6,2018
PHOTOGRAPHY,4.6,819694,25.0,10000000,Free,0.0,Everyone,6,2018
FAMILY,4.6,4451317,13.0,50000000,Free,0.0,Everyone,7,2018
GAME,4.5,1243017,27.0,50000000,Free,0.0,Teen,7,2018
FAMILY,4.5,66740,23.0,1000000,Free,0.0,Everyone,7,2016
TRAVEL_AND_LOCAL,3.0,69,31.0,10000,Free,0.0,Everyone,6,2018
HEALTH_AND_FITNESS,2.6,186,25.0,10000,Free,0.0,Everyone,5,2018
BUSINESS,3.4,25,16.0,10000,Free,0.0,Everyone,7,2018
LIFESTYLE,4.0,7808,5.0,1000000,Free,0.0,Everyone,11,2015
MEDICAL,4.7,8347,2.6,500000,Free,0.0,Everyone,4,2018
MEDICAL,3.4,18,45.0,1000,Free,0.0,Everyone,6,2018
MEDICAL,3.7,9,23.0,1000,Free,0.0,Everyone,10,2017
MEDICAL,4.5,3320,8.3,100000,Free,0.0,Everyone,2,2018
FAMILY,3.9,174423,7.9,10000000,Free,0.0,Everyone,8,2018
HEALTH_AND_FITNESS,4.3,0,4.6,50,Paid,5.99,Everyone,11,2016
MEDICAL,4.0,255,16.0,10000,Free,0.0,Everyone,5,2018
MEDICAL,4.5,309,5.9,10000,Free,0.0,Everyone,3,2017
MEDICAL,4.0,91,0.335,10000,Free,0.0,Everyone,2,2012
BOOKS_AND_REFERENCE,4.4,52,2.2,1000,Free,0.0,Everyone,1,2016
MEDICAL,1.8,30,0.887,500,Free,0.0,Everyone,5,2016
HEALTH_AND_FITNESS,4.3,12,0.613,1000,Free,0.0,Everyone,2,2016
LIFESTYLE,5.0,3,1.5,100,Free,0.0,Everyone,11,2014
HEALTH_AND_FITNESS,5.0,1,12.0,50,Free,0.0,Everyone,4,2018
BUSINESS,4.3,0,26.0,100,Free,0.0,Everyone,1,2018
FAMILY,3.2,12,13.0,1000,Free,0.0,Everyone,2,2018
MEDICAL,4.2,5661,13.0,500000,Free,0.0,Everyone,4,2017
FAMILY,4.6,47,3.3,5000,Free,0.0,Everyone,8,2018
MEDICAL,3.8,4,2.9,1000,Free,0.0,Everyone,6,2016
MEDICAL,3.9,31,10.0,1000,Free,0.0,Everyone,1,2016
MEDICAL,4.2,34,3.2,1000,Free,0.0,Everyone,10,2016
SHOPPING,4.3,0,2.5,10,Free,0.0,Everyone,12,2017
MEDICAL,4.0,11,1.8,1000,Free,0.0,Everyone,11,2017
MEDICAL,3.8,292,2.7,100000,Free,0.0,Everyone,4,2018
FAMILY,4.1,157,7.0,50000,Free,0.0,Everyone,9,2016
HEALTH_AND_FITNESS,3.9,26,12.0,1000,Free,0.0,Everyone,6,2018
MEDICAL,4.4,515,13.0,1000,Paid,5.49,Everyone,4,2017
HEALTH_AND_FITNESS,2.1,32,9.6,1000,Free,0.0,Everyone,5,2018
LIFESTYLE,1.8,5,18.0,1000,Free,0.0,Everyone 10+,2,2018
MEDICAL,4.2,70,1.9,10000,Free,0.0,Everyone,5,2016
MEDICAL,2.0,1,29.0,50,Free,0.0,Everyone,6,2017
TOOLS,4.3,0,9.4,100,Free,0.0,Everyone,7,2018
EVENTS,4.3,0,6.7,1,Paid,109.99,Everyone,8,2017
HEALTH_AND_FITNESS,3.4,2256,1.6,500000,Free,0.0,Everyone,7,2014
MEDICAL,4.3,46,2.0,10000,Free,0.0,Everyone,4,2017
PHOTOGRAPHY,3.6,2526,13.0,1000000,Free,0.0,Everyone,7,2018
TOOLS,3.7,5004,2.5,1000000,Free,0.0,Everyone,7,2018
GAME,4.7,191,7.2,5000,Free,0.0,Everyone,7,2018
BOOKS_AND_REFERENCE,4.5,67186,6.3,1000000,Free,0.0,Everyone 10+,5,2018
TOOLS,4.6,18,4.0,100,Free,0.0,Everyone,4,2018
PRODUCTIVITY,3.6,26,1.2,5000,Free,0.0,Everyone,5,2015
COMMUNICATION,4.3,0,13.0,1000,Free,0.0,Everyone,7,2018
HOUSE_AND_HOME,4.3,0,5.6,100,Free,0.0,Everyone,5,2017
TOOLS,4.4,8259,3.5,1000000,Free,0.0,Everyone,7,2018
FAMILY,4.6,41,9.2,1000,Free,0.0,Everyone,7,2017
PRODUCTIVITY,4.3,17,1.2,1000,Free,0.0,Everyone,5,2015
SPORTS,4.3,18,13.0,5000,Free,0.0,Everyone,1,2016
TRAVEL_AND_LOCAL,4.3,7,18.0,50,Free,0.0,Teen,9,2017
FAMILY,2.3,3,36.0,1000,Free,0.0,Everyone 10+,1,2018
PRODUCTIVITY,4.3,9,1.2,1000,Free,0.0,Everyone,5,2015
NEWS_AND_MAGAZINES,4.3,2,8.8,50,Free,0.0,Everyone,7,2018
PRODUCTIVITY,3.8,8211,4.1,5000000,Free,0.0,Everyone,7,2018
BUSINESS,4.3,0,2.5,100,Free,0.0,Everyone,6,2018
TOOLS,3.0,2,2.7,100,Free,0.0,Everyone,10,2017
FOOD_AND_DRINK,5.0,2,33.0,50,Free,0.0,Everyone,3,2018
PERSONALIZATION,4.5,43,28.0,10000,Free,0.0,Everyone,3,2018
PERSONALIZATION,4.4,16,6.7,5000,Free,0.0,Everyone,3,2018
FAMILY,4.5,516,21.0,50000,Free,0.0,Everyone,12,2016
FOOD_AND_DRINK,4.8,18,3.5,5000,Free,0.0,Everyone,8,2016
TOOLS,4.3,3068,6.0,100000,Free,0.0,Everyone,7,2018
PHOTOGRAPHY,3.8,16317,13.0,100000,Paid,3.95,Everyone,11,2017
LIFESTYLE,4.3,0,22.0,50,Free,0.0,Everyone,5,2018
PHOTOGRAPHY,4.3,244302,13.0,10000000,Free,0.0,Everyone,7,2018
FOOD_AND_DRINK,3.7,3,27.0,1000,Free,0.0,Everyone,3,2018
PERSONALIZATION,4.5,13466,3.4,500000,Free,0.0,Everyone,6,2018
PERSONALIZATION,4.3,0,13.0,5000,Free,0.0,Everyone,10,2017
TOOLS,4.3,27749,16.0,1000000,Free,0.0,Everyone,7,2018
FOOD_AND_DRINK,4.3,3,12.0,100,Free,0.0,Everyone,11,2016
FAMILY,4.4,77,10.0,10000,Free,0.0,Everyone,7,2017
SHOPPING,3.4,25515,13.0,10000000,Free,0.0,Everyone,7,2018
TOOLS,4.5,28030,9.0,1000000,Free,0.0,Everyone,8,2018
LIFESTYLE,1.6,242,36.0,50000,Free,0.0,Everyone,5,2018
FOOD_AND_DRINK,4.3,0,12.0,50,Free,0.0,Everyone,11,2016
FOOD_AND_DRINK,4.3,0,3.6,100,Free,0.0,Everyone,1,2018
FAMILY,4.5,75719,30.0,5000000,Free,0.0,Everyone,11,2017
SHOPPING,4.3,0,19.0,100,Free,0.0,Teen,7,2018
FOOD_AND_DRINK,4.3,1,13.0,50,Free,0.0,Everyone,7,2018
FAMILY,4.3,0,33.0,100,Free,0.0,Everyone,8,2018
FOOD_AND_DRINK,4.3,0,14.0,5,Free,0.0,Everyone,3,2018
SHOPPING,4.3,0,0.243,10,Free,0.0,Everyone,1,2017
TOOLS,4.3,40,24.0,1000,Free,0.0,Everyone,1,2018
SPORTS,4.4,122280,13.0,5000000,Free,0.0,Everyone 10+,7,2018
FOOD_AND_DRINK,3.8,1103,6.6,100000,Free,0.0,Everyone,6,2018
FAMILY,4.3,21804,44.0,1000000,Paid,0.99,Everyone 10+,7,2018
GAME,4.3,20691,89.0,1000000,Free,0.0,Everyone,7,2018
LIFESTYLE,3.0,859,3.5,100000,Free,0.0,Everyone,7,2018
SPORTS,4.0,232,32.0,50000,Free,0.0,Everyone,8,2018
LIBRARIES_AND_DEMO,4.2,130287,50.0,10000000,Free,0.0,Everyone,3,2016
PRODUCTIVITY,4.8,5865,15.0,100000,Paid,4.49,Everyone,7,2018
VIDEO_PLAYERS,4.0,46,3.1,5000,Free,0.0,Everyone,4,2015
FAMILY,4.5,41,30.0,5000,Free,0.0,Everyone,1,2018
FAMILY,4.3,1,34.0,100,Free,0.0,Everyone,9,2017
FINANCE,4.7,413,13.0,10000,Free,0.0,Everyone,5,2018
SOCIAL,1.9,16,2.6,1000,Free,0.0,Everyone,6,2016
SOCIAL,4.9,29,2.5,500,Free,0.0,Everyone,3,2018
FAMILY,4.4,544,13.0,5000,Paid,1.49,Everyone,8,2017
SOCIAL,4.7,2068,7.5,100000,Free,0.0,Everyone,4,2014
FAMILY,4.3,4,0.569,100,Free,0.0,Everyone,1,2018
FAMILY,4.9,1288,26.0,10000,Free,0.0,Everyone,7,2018
SOCIAL,4.8,1902,5.2,100000,Free,0.0,Everyone,6,2014
PRODUCTIVITY,4.3,0,5.4,0,Paid,154.99,Everyone,11,2017
MAPS_AND_NAVIGATION,4.3,88,9.1,5000,Free,0.0,Everyone,8,2018
GAME,4.5,1418,26.0,10000,Free,0.0,Teen,5,2018
BUSINESS,4.3,0,28.0,50,Free,0.0,Everyone,8,2017
FAMILY,4.3,0,3.8,10,Free,0.0,Everyone,5,2018
FAMILY,4.6,2736,13.0,100000,Free,0.0,Everyone,8,2018
BUSINESS,4.5,43,92.0,100,Free,0.0,Everyone,7,2018
PERSONALIZATION,4.3,19,0.206,1000,Free,0.0,Everyone,11,2016
GAME,5.0,7,19.0,5,Free,0.0,Everyone,7,2018
BUSINESS,4.3,30,93.0,100,Free,0.0,Everyone 10+,7,2018
VIDEO_PLAYERS,3.9,1016,13.0,50000,Free,0.0,Teen,5,2018
FAMILY,4.3,0,1.8,50,Free,0.0,Everyone,5,2017
NEWS_AND_MAGAZINES,4.3,49,10.0,5000,Free,0.0,Everyone,11,2017
COMICS,4.3,109,3.5,10000,Free,0.0,Everyone,1,2018
VIDEO_PLAYERS,4.3,23,7.5,1000,Free,0.0,Everyone,3,2018
FAMILY,4.8,1304467,68.0,10000000,Free,0.0,Everyone,7,2018
TOOLS,4.3,1320,0.778,100000,Free,0.0,Everyone,9,2013
BOOKS_AND_REFERENCE,4.6,156,2.1,10000,Free,0.0,Everyone,6,2018
FAMILY,4.3,1,9.2,10,Free,0.0,Everyone,7,2018
PERSONALIZATION,4.3,0,3.0,500,Free,0.0,Everyone,3,2018
GAME,4.1,1167,72.0,100000,Free,0.0,Teen,5,2018
SHOPPING,4.5,245104,35.0,5000000,Free,0.0,Everyone,8,2018
VIDEO_PLAYERS,4.3,5879,13.0,1000000,Free,0.0,Teen,6,2018
GAME,3.8,8175,31.0,1000000,Free,0.0,Everyone 10+,1,2018
GAME,2.4,45,4.1,10000,Free,0.0,Teen,8,2016
VIDEO_PLAYERS,4.3,138337,13.0,10000000,Free,0.0,Everyone,4,2018
GAME,2.8,48,13.0,10000,Free,0.0,Teen,4,2016
GAME,4.5,947515,60.0,10000000,Free,0.0,Teen,7,2018
FAMILY,4.6,5546,85.0,100000,Free,0.0,Everyone,6,2018
GAME,4.1,13304,1.3,1000000,Free,0.0,Everyone,11,2016
VIDEO_PLAYERS,4.2,4585,13.0,50000,Paid,5.99,Everyone,3,2018
FAMILY,4.6,9,6.9,1000,Free,0.0,Everyone,5,2018
VIDEO_PLAYERS,4.3,9966,5.5,1000000,Free,0.0,Everyone,3,2017
FAMILY,4.6,70335,58.0,500000,Free,0.0,Teen,10,2017
FAMILY,5.0,15,94.0,50,Free,0.0,Everyone,7,2018
COMMUNICATION,5.0,1,0.683,50,Free,0.0,Everyone,9,2015
FAMILY,3.9,14,0.592,1000,Free,0.0,Teen,8,2013
